Iteration 1: Best shielding time = 0.539 s, par_id = 1, theta = 356.019°, v = 126.826 m/s, t_deploy = 0.081 s, delay = 0.539 s
迭代 311: 最佳屏蔽时间 = 2.861 秒, par_id = 2, theta = 279.479°, v = 123.751 m/s, t_deploy = 4.357 s, delay = 6.629 s
迭代 312: 最佳屏蔽时间 = 2.861 秒, par_id = 2, theta = 279.479°, v = 123.751 m/s, t_deploy = 4.357 s, delay = 6.629 s
迭代 313: 最佳屏蔽时间 = 2.513 秒, par_id = 2, theta = 274.441°, v = 119.949 m/s, t_deploy = 4.733 s, delay = 6.506 s
迭代 314: 最佳屏蔽时间 = 2.513 秒, par_id = 2, theta = 274.441°, v = 119.949 m/s, t_deploy = 4.733 s, delay = 6.506 s
迭代 315: 最佳屏蔽时间 = 2.513 秒, par_id = 2, theta = 274.441°, v = 119.949 m/s, t_deploy = 4.733 s, delay = 6.506 s
迭代 316: 最佳屏蔽时间 = 2.513 秒, par_id = 2, theta = 274.441°, v = 119.949 m/s, t_deploy = 4.733 s, delay = 6.506 s
迭代 317: 最佳屏蔽时间 = 2.513 秒, par_id = 2, theta = 274.441°, v = 119.949 m/s, t_deploy = 4.733 s, delay = 6.506 s
迭代 318: 最佳屏蔽时间 = 2.513 秒, par_id = 2, theta = 274.441°, v = 119.949 m/s, t_deploy = 4.733 s, delay = 6.506 s
迭代 319: 最佳屏蔽时间 = 2.513 秒, par_id = 2, theta = 274.441°, v = 119.949 m/s, t_deploy = 4.733 s, delay = 6.506 s
迭代 320: 最佳屏蔽时间 = 2.513 秒, par_id = 2, theta = 274.441°, v = 119.949 m/s, t_deploy = 4.733 s, delay = 6.506 s
迭代 321: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 266.666°, v = 118.805 m/s, t_deploy = 6.623 s, delay = 5.396 s
迭代 322: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 280.599°, v = 113.583 m/s, t_deploy = 5.421 s, delay = 6.751 s
迭代 323: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 280.599°, v = 113.583 m/s, t_deploy = 5.421 s, delay = 6.751 s
迭代 324: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 280.599°, v = 113.583 m/s, t_deploy = 5.421 s, delay = 6.751 s
迭代 325: 最佳屏蔽时间 = 1.687 秒, par_id = 2, theta = 267.543°, v = 136.159 m/s, t_deploy = 4.801 s, delay = 5.396 s
迭代 326: 最佳屏蔽时间 = 2.124 秒, par_id = 2, theta = 304.645°, v = 101.540 m/s, t_deploy = 9.336 s, delay = 7.383 s
迭代 327: 最佳屏蔽时间 = 2.124 秒, par_id = 2, theta = 304.645°, v = 101.540 m/s, t_deploy = 9.336 s, delay = 7.383 s
迭代 328: 最佳屏蔽时间 = 2.124 秒, par_id = 2, theta = 304.645°, v = 101.540 m/s, t_deploy = 9.336 s, delay = 7.383 s
迭代 329: 最佳屏蔽时间 = 3.455 秒, par_id = 2, theta = 323.245°, v = 123.317 m/s, t_deploy = 9.648 s, delay = 8.649 s
迭代 330: 最佳屏蔽时间 = 3.455 秒, par_id = 2, theta = 323.245°, v = 123.317 m/s, t_deploy = 9.648 s, delay = 8.649 s
迭代 331: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 322.738°, v = 128.045 m/s, t_deploy = 8.010 s, delay = 9.211 s
迭代 332: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 322.738°, v = 128.045 m/s, t_deploy = 8.010 s, delay = 9.211 s
迭代 333: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 322.738°, v = 128.045 m/s, t_deploy = 8.010 s, delay = 9.211 s
迭代 334: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 322.738°, v = 128.045 m/s, t_deploy = 8.010 s, delay = 9.211 s
迭代 335: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 320.779°, v = 128.464 m/s, t_deploy = 9.378 s, delay = 7.990 s
迭代 336: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 323.482°, v = 130.001 m/s, t_deploy = 8.891 s, delay = 8.761 s
迭代 337: 最佳屏蔽时间 = 3.168 秒, par_id = 2, theta = 315.764°, v = 117.235 m/s, t_deploy = 8.351 s, delay = 8.132 s
迭代 338: 最佳屏蔽时间 = 3.168 秒, par_id = 2, theta = 315.764°, v = 117.235 m/s, t_deploy = 8.351 s, delay = 8.132 s
迭代 339: 最佳屏蔽时间 = 3.443 秒, par_id = 2, theta = 309.908°, v = 118.721 m/s, t_deploy = 6.939 s, delay = 7.831 s
迭代 340: 最佳屏蔽时间 = 3.443 秒, par_id = 2, theta = 309.908°, v = 118.721 m/s, t_deploy = 6.939 s, delay = 7.831 s
迭代 341: 最佳屏蔽时间 = 1.657 秒, par_id = 2, theta = 276.382°, v = 86.568 m/s, t_deploy = 9.933 s, delay = 6.300 s
迭代 342: 最佳屏蔽时间 = 1.657 秒, par_id = 2, theta = 276.382°, v = 86.568 m/s, t_deploy = 9.933 s, delay = 6.300 s
迭代 343: 最佳屏蔽时间 = 1.657 秒, par_id = 2, theta = 276.382°, v = 86.568 m/s, t_deploy = 9.933 s, delay = 6.300 s
迭代 344: 最佳屏蔽时间 = 2.244 秒, par_id = 2, theta = 277.285°, v = 93.262 m/s, t_deploy = 9.029 s, delay = 6.048 s
迭代 345: 最佳屏蔽时间 = 2.244 秒, par_id = 2, theta = 277.285°, v = 93.262 m/s, t_deploy = 9.029 s, delay = 6.048 s
迭代 346: 最佳屏蔽时间 = 2.359 秒, par_id = 2, theta = 267.239°, v = 93.562 m/s, t_deploy = 9.194 s, delay = 5.770 s
迭代 347: 最佳屏蔽时间 = 2.359 秒, par_id = 2, theta = 267.239°, v = 93.562 m/s, t_deploy = 9.194 s, delay = 5.770 s
迭代 348: 最佳屏蔽时间 = 2.139 秒, par_id = 2, theta = 260.217°, v = 89.993 m/s, t_deploy = 9.360 s, delay = 5.952 s
迭代 349: 最佳屏蔽时间 = 2.139 秒, par_id = 2, theta = 260.217°, v = 89.993 m/s, t_deploy = 9.360 s, delay = 5.952 s
迭代 350: 最佳屏蔽时间 = 2.139 秒, par_id = 2, theta = 260.217°, v = 89.993 m/s, t_deploy = 9.360 s, delay = 5.952 s
迭代 351: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 292.433°, v = 117.415 m/s, t_deploy = 4.713 s, delay = 7.486 s
迭代 352: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 292.433°, v = 117.415 m/s, t_deploy = 4.713 s, delay = 7.486 s
迭代 353: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 292.433°, v = 117.415 m/s, t_deploy = 4.713 s, delay = 7.486 s
迭代 354: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 267.616°, v = 113.189 m/s, t_deploy = 6.631 s, delay = 5.524 s
迭代 355: 最佳屏蔽时间 = 0.885 秒, par_id = 2, theta = 252.756°, v = 115.408 m/s, t_deploy = 6.511 s, delay = 5.739 s
迭代 356: 最佳屏蔽时间 = 0.885 秒, par_id = 2, theta = 252.756°, v = 115.408 m/s, t_deploy = 6.511 s, delay = 5.739 s
迭代 357: 最佳屏蔽时间 = 0.885 秒, par_id = 2, theta = 252.756°, v = 115.408 m/s, t_deploy = 6.511 s, delay = 5.739 s
迭代 358: 最佳屏蔽时间 = 0.885 秒, par_id = 2, theta = 252.756°, v = 115.408 m/s, t_deploy = 6.511 s, delay = 5.739 s
迭代 359: 最佳屏蔽时间 = 0.885 秒, par_id = 2, theta = 252.756°, v = 115.408 m/s, t_deploy = 6.511 s, delay = 5.739 s
迭代 360: 最佳屏蔽时间 = 0.885 秒, par_id = 2, theta = 252.756°, v = 115.408 m/s, t_deploy = 6.511 s, delay = 5.739 s
迭代 361: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 270.961°, v = 93.117 m/s, t_deploy = 8.792 s, delay = 5.907 s
迭代 362: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 270.961°, v = 93.117 m/s, t_deploy = 8.792 s, delay = 5.907 s
迭代 363: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 270.961°, v = 93.117 m/s, t_deploy = 8.792 s, delay = 5.907 s
迭代 364: 最佳屏蔽时间 = 3.640 秒, par_id = 2, theta = 275.390°, v = 96.279 m/s, t_deploy = 8.022 s, delay = 6.308 s
迭代 365: 最佳屏蔽时间 = 3.640 秒, par_id = 2, theta = 275.390°, v = 96.279 m/s, t_deploy = 8.022 s, delay = 6.308 s
迭代 366: 最佳屏蔽时间 = 3.640 秒, par_id = 2, theta = 275.390°, v = 96.279 m/s, t_deploy = 8.022 s, delay = 6.308 s
迭代 367: 最佳屏蔽时间 = 3.570 秒, par_id = 2, theta = 285.640°, v = 97.193 m/s, t_deploy = 8.096 s, delay = 6.628 s
迭代 368: 最佳屏蔽时间 = 3.570 秒, par_id = 2, theta = 285.640°, v = 97.193 m/s, t_deploy = 8.096 s, delay = 6.628 s
迭代 369: 最佳屏蔽时间 = 3.570 秒, par_id = 2, theta = 285.640°, v = 97.193 m/s, t_deploy = 8.096 s, delay = 6.628 s
迭代 370: 最佳屏蔽时间 = 3.856 秒, par_id = 2, theta = 290.061°, v = 99.939 m/s, t_deploy = 7.382 s, delay = 7.038 s
迭代 371: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 263.493°, v = 109.161 m/s, t_deploy = 6.959 s, delay = 5.064 s
迭代 372: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 262.501°, v = 136.358 m/s, t_deploy = 4.351 s, delay = 6.191 s
迭代 373: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 264.410°, v = 100.810 m/s, t_deploy = 8.011 s, delay = 5.604 s
迭代 374: 最佳屏蔽时间 = 3.896 秒, par_id = 2, theta = 246.541°, v = 112.822 m/s, t_deploy = 8.024 s, delay = 5.190 s
迭代 375: 最佳屏蔽时间 = 3.896 秒, par_id = 2, theta = 246.541°, v = 112.822 m/s, t_deploy = 8.024 s, delay = 5.190 s
迭代 376: 最佳屏蔽时间 = 3.896 秒, par_id = 2, theta = 246.541°, v = 112.822 m/s, t_deploy = 8.024 s, delay = 5.190 s
迭代 377: 最佳屏蔽时间 = 3.896 秒, par_id = 2, theta = 246.541°, v = 112.822 m/s, t_deploy = 8.024 s, delay = 5.190 s
迭代 378: 最佳屏蔽时间 = 3.896 秒, par_id = 2, theta = 246.541°, v = 112.822 m/s, t_deploy = 8.024 s, delay = 5.190 s
迭代 379: 最佳屏蔽时间 = 3.896 秒, par_id = 2, theta = 246.541°, v = 112.822 m/s, t_deploy = 8.024 s, delay = 5.190 s
迭代 380: 最佳屏蔽时间 = 3.896 秒, par_id = 2, theta = 246.541°, v = 112.822 m/s, t_deploy = 8.024 s, delay = 5.190 s
迭代 381: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 287.899°, v = 109.949 m/s, t_deploy = 6.158 s, delay = 6.330 s
迭代 382: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 288.634°, v = 104.875 m/s, t_deploy = 7.574 s, delay = 6.258 s
迭代 383: 最佳屏蔽时间 = 0.611 秒, par_id = 2, theta = 278.764°, v = 88.425 m/s, t_deploy = 8.697 s, delay = 6.723 s
迭代 384: 最佳屏蔽时间 = 0.611 秒, par_id = 2, theta = 278.764°, v = 88.425 m/s, t_deploy = 8.697 s, delay = 6.723 s
迭代 385: 最佳屏蔽时间 = 0.611 秒, par_id = 2, theta = 278.764°, v = 88.425 m/s, t_deploy = 8.697 s, delay = 6.723 s
迭代 386: 最佳屏蔽时间 = 3.689 秒, par_id = 2, theta = 283.704°, v = 97.304 m/s, t_deploy = 8.048 s, delay = 6.518 s
迭代 387: 最佳屏蔽时间 = 3.689 秒, par_id = 2, theta = 283.704°, v = 97.304 m/s, t_deploy = 8.048 s, delay = 6.518 s
迭代 388: 最佳屏蔽时间 = 3.689 秒, par_id = 2, theta = 283.704°, v = 97.304 m/s, t_deploy = 8.048 s, delay = 6.518 s
迭代 389: 最佳屏蔽时间 = 3.689 秒, par_id = 2, theta = 283.704°, v = 97.304 m/s, t_deploy = 8.048 s, delay = 6.518 s
迭代 390: 最佳屏蔽时间 = 3.689 秒, par_id = 2, theta = 283.704°, v = 97.304 m/s, t_deploy = 8.048 s, delay = 6.518 s
迭代 391: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 292.970°, v = 98.867 m/s, t_deploy = 7.382 s, delay = 7.563 s
迭代 392: 最佳屏蔽时间 = 0.000 秒, par_id = 2, theta = 265.163°, v = 96.917 m/s, t_deploy = 8.899 s, delay = 5.461 s
迭代 393: 最佳屏蔽时间 = 0.662 秒, par_id = 2, theta = 253.190°, v = 106.128 m/s, t_deploy = 8.448 s, delay = 5.100 s
迭代 394: 最佳屏蔽时间 = 3.700 秒, par_id = 2, theta = 265.572°, v = 100.969 m/s, t_deploy = 7.846 s, delay = 5.848 s
迭代 395: 最佳屏蔽时间 = 3.700 秒, par_id = 2, theta = 265.572°, v = 100.969 m/s, t_deploy = 7.846 s, delay = 5.848 s
迭代 396: 最佳屏蔽时间 = 3.700 秒, par_id = 2, theta = 265.572°, v = 100.969 m/s, t_deploy = 7.846 s, delay = 5.848 s
迭代 397: 最佳屏蔽时间 = 3.700 秒, par_id = 2, theta = 265.572°, v = 100.969 m/s, t_deploy = 7.846 s, delay = 5.848 s
迭代 398: 最佳屏蔽时间 = 3.700 秒, par_id = 2, theta = 265.572°, v = 100.969 m/s, t_deploy = 7.846 s, delay = 5.848 s
迭代 399: 最佳屏蔽时间 = 3.236 秒, par_id = 2, theta = 271.680°, v = 83.827 m/s, t_deploy = 9.877 s, delay = 6.380 s
迭代 400: 最佳屏蔽时间 = 3.236 秒, par_id = 2, theta = 271.680°, v = 83.827 m/s, t_deploy = 9.877 s, delay = 6.380 s
迭代 401: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 116.561°, v = 120.484 m/s, t_deploy = 28.025 s, delay = 0.818 s
迭代 402: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 116.561°, v = 120.484 m/s, t_deploy = 28.025 s, delay = 0.818 s
迭代 403: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 68.243°, v = 115.555 m/s, t_deploy = 23.456 s, delay = 5.325 s
迭代 404: 最佳屏蔽时间 = 2.555 秒, par_id = 3, theta = 91.301°, v = 116.867 m/s, t_deploy = 22.486 s, delay = 3.986 s
迭代 405: 最佳屏蔽时间 = 2.555 秒, par_id = 3, theta = 91.301°, v = 116.867 m/s, t_deploy = 22.486 s, delay = 3.986 s
迭代 406: 最佳屏蔽时间 = 2.555 秒, par_id = 3, theta = 91.301°, v = 116.867 m/s, t_deploy = 22.486 s, delay = 3.986 s
迭代 407: 最佳屏蔽时间 = 2.555 秒, par_id = 3, theta = 91.301°, v = 116.867 m/s, t_deploy = 22.486 s, delay = 3.986 s
迭代 408: 最佳屏蔽时间 = 2.555 秒, par_id = 3, theta = 91.301°, v = 116.867 m/s, t_deploy = 22.486 s, delay = 3.986 s
迭代 409: 最佳屏蔽时间 = 2.555 秒, par_id = 3, theta = 91.301°, v = 116.867 m/s, t_deploy = 22.486 s, delay = 3.986 s
迭代 410: 最佳屏蔽时间 = 3.078 秒, par_id = 3, theta = 99.746°, v = 119.528 m/s, t_deploy = 23.641 s, delay = 2.509 s
迭代 411: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 100.973°, v = 124.772 m/s, t_deploy = 23.198 s, delay = 2.803 s
迭代 412: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 99.178°, v = 137.116 m/s, t_deploy = 20.309 s, delay = 2.111 s
迭代 413: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 99.178°, v = 137.116 m/s, t_deploy = 20.309 s, delay = 2.111 s
迭代 414: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 99.178°, v = 137.116 m/s, t_deploy = 20.309 s, delay = 2.111 s
迭代 415: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 99.178°, v = 137.116 m/s, t_deploy = 20.309 s, delay = 2.111 s
迭代 416: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 97.025°, v = 136.512 m/s, t_deploy = 20.614 s, delay = 2.129 s
迭代 417: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 97.025°, v = 136.512 m/s, t_deploy = 20.614 s, delay = 2.129 s
迭代 418: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 97.025°, v = 136.512 m/s, t_deploy = 20.614 s, delay = 2.129 s
迭代 419: 最佳屏蔽时间 = 1.774 秒, par_id = 3, theta = 83.769°, v = 124.941 m/s, t_deploy = 20.300 s, delay = 4.594 s
迭代 420: 最佳屏蔽时间 = 1.774 秒, par_id = 3, theta = 83.769°, v = 124.941 m/s, t_deploy = 20.300 s, delay = 4.594 s
迭代 421: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 100.299°, v = 113.743 m/s, t_deploy = 23.650 s, delay = 3.205 s
迭代 422: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 106.250°, v = 127.379 m/s, t_deploy = 23.302 s, delay = 1.993 s
迭代 423: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 106.250°, v = 127.379 m/s, t_deploy = 23.302 s, delay = 1.993 s
迭代 424: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 106.250°, v = 127.379 m/s, t_deploy = 23.302 s, delay = 1.993 s
迭代 425: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 106.250°, v = 127.379 m/s, t_deploy = 23.302 s, delay = 1.993 s
迭代 426: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 106.250°, v = 127.379 m/s, t_deploy = 23.302 s, delay = 1.993 s
迭代 427: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 98.449°, v = 122.789 m/s, t_deploy = 24.805 s, delay = 0.256 s
迭代 428: 最佳屏蔽时间 = 1.779 秒, par_id = 3, theta = 99.639°, v = 121.145 m/s, t_deploy = 24.230 s, delay = 1.132 s
迭代 429: 最佳屏蔽时间 = 1.779 秒, par_id = 3, theta = 99.639°, v = 121.145 m/s, t_deploy = 24.230 s, delay = 1.132 s
迭代 430: 最佳屏蔽时间 = 2.142 秒, par_id = 3, theta = 98.125°, v = 119.800 m/s, t_deploy = 24.546 s, delay = 0.855 s
迭代 431: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 97.088°, v = 94.473 m/s, t_deploy = 29.017 s, delay = 3.012 s
迭代 432: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 97.088°, v = 94.473 m/s, t_deploy = 29.017 s, delay = 3.012 s
迭代 433: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 97.088°, v = 94.473 m/s, t_deploy = 29.017 s, delay = 3.012 s
迭代 434: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 104.160°, v = 125.715 m/s, t_deploy = 22.775 s, delay = 2.457 s
迭代 435: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 104.160°, v = 125.715 m/s, t_deploy = 22.775 s, delay = 2.457 s
迭代 436: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 104.160°, v = 125.715 m/s, t_deploy = 22.775 s, delay = 2.457 s
迭代 437: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 102.364°, v = 125.442 m/s, t_deploy = 23.795 s, delay = 1.081 s
迭代 438: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 102.364°, v = 125.442 m/s, t_deploy = 23.795 s, delay = 1.081 s
迭代 439: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 102.364°, v = 125.442 m/s, t_deploy = 23.795 s, delay = 1.081 s
迭代 440: 最佳屏蔽时间 = 2.617 秒, par_id = 3, theta = 92.586°, v = 94.644 m/s, t_deploy = 28.463 s, delay = 3.975 s
迭代 441: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 62.577°, v = 127.193 m/s, t_deploy = 21.607 s, delay = 6.321 s
迭代 442: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 62.577°, v = 127.193 m/s, t_deploy = 21.607 s, delay = 6.321 s
迭代 443: 最佳屏蔽时间 = 2.362 秒, par_id = 3, theta = 69.275°, v = 122.864 m/s, t_deploy = 20.812 s, delay = 5.899 s
迭代 444: 最佳屏蔽时间 = 2.362 秒, par_id = 3, theta = 69.275°, v = 122.864 m/s, t_deploy = 20.812 s, delay = 5.899 s
迭代 445: 最佳屏蔽时间 = 2.362 秒, par_id = 3, theta = 69.275°, v = 122.864 m/s, t_deploy = 20.812 s, delay = 5.899 s
迭代 446: 最佳屏蔽时间 = 2.362 秒, par_id = 3, theta = 69.275°, v = 122.864 m/s, t_deploy = 20.812 s, delay = 5.899 s
迭代 447: 最佳屏蔽时间 = 2.362 秒, par_id = 3, theta = 69.275°, v = 122.864 m/s, t_deploy = 20.812 s, delay = 5.899 s
迭代 448: 最佳屏蔽时间 = 2.362 秒, par_id = 3, theta = 69.275°, v = 122.864 m/s, t_deploy = 20.812 s, delay = 5.899 s
迭代 449: 最佳屏蔽时间 = 2.362 秒, par_id = 3, theta = 69.275°, v = 122.864 m/s, t_deploy = 20.812 s, delay = 5.899 s
迭代 450: 最佳屏蔽时间 = 2.362 秒, par_id = 3, theta = 69.275°, v = 122.864 m/s, t_deploy = 20.812 s, delay = 5.899 s
迭代 451: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 105.979°, v = 118.811 m/s, t_deploy = 23.010 s, delay = 3.653 s
迭代 452: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 91.564°, v = 115.827 m/s, t_deploy = 22.589 s, delay = 4.230 s
迭代 453: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 91.564°, v = 115.827 m/s, t_deploy = 22.589 s, delay = 4.230 s
迭代 454: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 91.564°, v = 115.827 m/s, t_deploy = 22.589 s, delay = 4.230 s
迭代 455: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 91.564°, v = 115.827 m/s, t_deploy = 22.589 s, delay = 4.230 s
迭代 456: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 91.564°, v = 115.827 m/s, t_deploy = 22.589 s, delay = 4.230 s
迭代 457: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 91.564°, v = 115.827 m/s, t_deploy = 22.589 s, delay = 4.230 s
迭代 458: 最佳屏蔽时间 = 1.495 秒, par_id = 3, theta = 93.611°, v = 115.174 m/s, t_deploy = 23.881 s, delay = 2.677 s
迭代 459: 最佳屏蔽时间 = 1.495 秒, par_id = 3, theta = 93.611°, v = 115.174 m/s, t_deploy = 23.881 s, delay = 2.677 s
迭代 460: 最佳屏蔽时间 = 1.495 秒, par_id = 3, theta = 93.611°, v = 115.174 m/s, t_deploy = 23.881 s, delay = 2.677 s
迭代 461: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 83.252°, v = 96.866 m/s, t_deploy = 27.406 s, delay = 4.662 s
迭代 462: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 83.252°, v = 96.866 m/s, t_deploy = 27.406 s, delay = 4.662 s
迭代 463: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 83.252°, v = 96.866 m/s, t_deploy = 27.406 s, delay = 4.662 s
迭代 464: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 83.252°, v = 96.866 m/s, t_deploy = 27.406 s, delay = 4.662 s
迭代 465: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 83.252°, v = 96.866 m/s, t_deploy = 27.406 s, delay = 4.662 s
迭代 466: 最佳屏蔽时间 = 1.055 秒, par_id = 3, theta = 86.899°, v = 106.545 m/s, t_deploy = 25.000 s, delay = 3.285 s
迭代 467: 最佳屏蔽时间 = 2.831 秒, par_id = 3, theta = 84.880°, v = 104.947 m/s, t_deploy = 24.788 s, delay = 4.624 s
迭代 468: 最佳屏蔽时间 = 2.831 秒, par_id = 3, theta = 84.880°, v = 104.947 m/s, t_deploy = 24.788 s, delay = 4.624 s
迭代 469: 最佳屏蔽时间 = 2.831 秒, par_id = 3, theta = 84.880°, v = 104.947 m/s, t_deploy = 24.788 s, delay = 4.624 s
迭代 470: 最佳屏蔽时间 = 2.831 秒, par_id = 3, theta = 84.880°, v = 104.947 m/s, t_deploy = 24.788 s, delay = 4.624 s
迭代 471: 最佳屏蔽时间 = 2.089 秒, par_id = 3, theta = 93.831°, v = 112.205 m/s, t_deploy = 24.659 s, delay = 2.408 s
迭代 472: 最佳屏蔽时间 = 2.089 秒, par_id = 3, theta = 93.831°, v = 112.205 m/s, t_deploy = 24.659 s, delay = 2.408 s
迭代 473: 最佳屏蔽时间 = 2.089 秒, par_id = 3, theta = 93.831°, v = 112.205 m/s, t_deploy = 24.659 s, delay = 2.408 s
迭代 474: 最佳屏蔽时间 = 2.089 秒, par_id = 3, theta = 93.831°, v = 112.205 m/s, t_deploy = 24.659 s, delay = 2.408 s
迭代 475: 最佳屏蔽时间 = 2.568 秒, par_id = 3, theta = 98.213°, v = 111.500 m/s, t_deploy = 25.437 s, delay = 2.157 s
迭代 476: 最佳屏蔽时间 = 2.568 秒, par_id = 3, theta = 98.213°, v = 111.500 m/s, t_deploy = 25.437 s, delay = 2.157 s
迭代 477: 最佳屏蔽时间 = 2.568 秒, par_id = 3, theta = 98.213°, v = 111.500 m/s, t_deploy = 25.437 s, delay = 2.157 s
迭代 478: 最佳屏蔽时间 = 2.568 秒, par_id = 3, theta = 98.213°, v = 111.500 m/s, t_deploy = 25.437 s, delay = 2.157 s
迭代 479: 最佳屏蔽时间 = 2.568 秒, par_id = 3, theta = 98.213°, v = 111.500 m/s, t_deploy = 25.437 s, delay = 2.157 s
迭代 480: 最佳屏蔽时间 = 2.568 秒, par_id = 3, theta = 98.213°, v = 111.500 m/s, t_deploy = 25.437 s, delay = 2.157 s
迭代 481: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 61.542°, v = 108.615 m/s, t_deploy = 26.679 s, delay = 5.649 s
迭代 482: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 61.059°, v = 110.131 m/s, t_deploy = 25.687 s, delay = 6.181 s
迭代 483: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 83.095°, v = 114.469 m/s, t_deploy = 21.879 s, delay = 5.035 s
迭代 484: 最佳屏蔽时间 = 0.000 秒, par_id = 3, theta = 83.095°, v = 114.469 m/s, t_deploy = 21.879 s, delay = 5.035 s
